UTC Timestamp (Interval Ending),MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Minneapolis Temperature (Fahrenheit),New Orleans International Airport Temperature (Fahrenheit),MISO Total Wind Generation (MW),GDP
2021-02-23 11:00:00,70488.54,37.0,33.1,44.1,14466.11,3487027.2462962964
2021-02-23 12:00:00,75142.92,36.0,32.0,44.1,11889.07,3487053.288888889
2021-02-23 13:00:00,80244.6,36.0,30.9,44.1,10945.54,3487079.3314814814
2021-02-23 14:00:00,81372.01,39.9,32.0,53.1,10447.2,3487105.374074074
2021-02-23 15:00:00,79812.89,43.0,34.0,57.0,8848.02,3487131.416666667
2021-02-23 16:00:00,77440.17,44.1,35.1,64.0,7071.83,3487157.4592592595
2021-02-23 17:00:00,75263.47,46.0,36.0,66.9,6534.28,3487183.501851852
2021-02-23 18:00:00,73569.19,48.9,37.0,69.1,7868.65,3487209.5444444446
2021-02-23 19:00:00,72499.47,50.0,37.0,71.1,9999.29,3487235.587037037
2021-02-23 20:00:00,71538.97,51.1,37.9,71.1,11027.77,3487261.6296296297
2021-02-23 21:00:00,70767.33,51.1,37.9,71.1,12031.63,3487287.672222222
2021-02-23 22:00:00,70437.44,51.1,37.9,72.0,13089.3,3487313.7148148147
2021-02-23 23:00:00,70970.85,48.9,37.9,69.1,14043.32,3487339.7574074073
2021-02-24 00:00:00,73254.66,43.0,37.0,64.0,14677.83,3487365.8000000003
2021-02-24 01:00:00,75111.29,39.9,37.9,60.1,14807.36,3487391.842592593
2021-02-24 02:00:00,75590.14,39.9,37.0,57.0,14979.09,3487417.8851851854
2021-02-24 03:00:00,74188.14,39.0,37.0,55.9,15431.0,3487443.927777778
2021-02-24 04:00:00,71528.5,39.9,36.0,53.1,14716.92,3487469.9703703704
2021-02-24 05:00:00,68487.82,37.9,35.1,53.1,14110.0,3487496.012962963
2021-02-24 06:00:00,66094.26,39.0,33.1,52.0,13909.31,3487522.0555555555
2021-02-24 07:00:00,64667.48,39.9,32.0,51.1,14154.5,3487548.098148148
2021-02-24 08:00:00,63920.42,37.0,32.0,50.0,14291.7,3487574.140740741
2021-02-24 09:00:00,63797.84,39.0,34.0,48.9,14181.84,3487600.1833333336
2021-02-24 10:00:00,64537.78,37.9,34.0,48.0,14967.17,3487626.225925926
2021-02-24 11:00:00,66876.04,45.0,34.0,50.0,15521.5,3487652.2685185187
2021-02-24 12:00:00,71425.48,44.1,33.1,48.0,15877.23,3487678.311111111
2021-02-24 13:00:00,76697.79,45.0,33.1,48.0,16370.27,3487704.3537037037
2021-02-24 14:00:00,78084.46,51.1,33.1,55.9,16601.37,3487730.3962962963
2021-02-24 15:00:00,76806.7,54.0,33.1,64.0,15915.37,3487756.438888889
2021-02-24 16:00:00,75236.0,55.9,35.1,68.0,15253.76,3487782.4814814813
2021-02-24 17:00:00,73825.82,55.0,35.1,69.1,14938.8,3487808.5240740743
2021-02-24 18:00:00,72647.64,57.9,36.0,71.1,14604.88,3487834.566666667
2021-02-24 19:00:00,71762.18,54.0,37.0,72.0,13377.4,3487860.6092592594
2021-02-24 20:00:00,71144.36,54.0,37.0,73.9,12232.21,3487886.651851852
2021-02-24 21:00:00,70531.06,52.0,37.9,73.9,11911.54,3487912.6944444445
2021-02-24 22:00:00,70526.7,50.0,37.0,73.0,11421.23,3487938.737037037
2021-02-24 23:00:00,71729.75,46.0,37.0,73.9,10134.79,3487964.7796296296
2021-02-25 00:00:00,74031.39,39.9,35.1,72.0,8985.37,3487990.822222222
2021-02-25 01:00:00,76612.08,37.0,32.0,69.1,8027.63,3488016.864814815
2021-02-25 02:00:00,76264.71,35.1,32.0,68.0,7182.11,3488042.9074074076
2021-02-25 03:00:00,74609.72,34.0,30.0,66.0,7368.22,3488068.95
2021-02-25 04:00:00,72094.56,33.1,28.9,64.9,7347.37,3488094.9925925927
2021-02-25 05:00:00,68981.76,33.1,28.9,64.0,6805.31,3488121.0351851853
2021-02-25 06:00:00,66511.81,32.0,28.9,62.1,6267.85,3488147.077777778
2021-02-25 07:00:00,64998.71,30.0,28.0,61.0,6459.71,3488173.1203703703
2021-02-25 08:00:00,64427.0,28.0,28.9,59.0,6999.23,3488199.162962963
2021-02-25 09:00:00,64396.71,28.0,28.9,62.1,7220.04,3488225.2055555554
2021-02-25 10:00:00,65145.94,28.0,28.0,61.0,6640.83,3488251.2481481484
2021-02-25 11:00:00,67493.42,26.1,27.0,60.1,5985.56,3488277.290740741
2021-02-25 12:00:00,72038.37,25.0,25.0,60.1,5851.97,3488303.3333333335
2021-02-25 13:00:00,77283.37,28.0,25.0,60.1,5905.85,3488329.375925926
2021-02-25 14:00:00,78881.86,32.0,25.0,63.0,5677.81,3488355.4185185186
2021-02-25 15:00:00,77618.24,37.0,27.0,68.0,5065.11,3488381.461111111
2021-02-25 16:00:00,76356.99,39.0,30.0,72.0,4088.38,3488407.5037037036
2021-02-25 17:00:00,75374.25,43.0,32.0,73.0,3881.53,3488433.546296296
2021-02-25 18:00:00,74553.54,42.1,33.1,,4425.41,3488459.588888889
2021-02-25 19:00:00,73546.9,45.0,33.1,75.0,5578.68,3488485.6314814817
2021-02-25 20:00:00,72753.13,45.0,35.1,77.0,6345.84,3488511.6740740743
2021-02-25 21:00:00,72027.05,46.0,35.1,77.0,6445.4,3488537.716666667
2021-02-25 22:00:00,71827.66,45.0,36.0,75.9,6899.89,3488563.7592592593
2021-02-25 23:00:00,73045.52,42.1,36.0,75.0,7396.85,3488589.801851852
2021-02-26 00:00:00,75599.46,39.0,34.0,73.0,8307.6,3488615.8444444444
2021-02-26 01:00:00,78445.92,37.0,32.0,70.0,9750.41,3488641.887037037
2021-02-26 02:00:00,78141.95,35.1,32.0,68.0,10725.84,3488667.92962963
2021-02-26 03:00:00,76662.27,34.0,30.0,66.0,11393.99,3488693.9722222225
2021-02-26 04:00:00,74063.41,34.0,30.0,66.0,11983.28,3488720.014814815
2021-02-26 05:00:00,71021.92,32.0,28.9,66.0,12823.68,3488746.0574074076
2021-02-26 06:00:00,68355.32,30.9,28.9,63.0,13716.21,3488772.1
2021-02-26 07:00:00,66881.46,28.0,27.0,63.0,13761.22,3488798.1425925926
2021-02-26 08:00:00,66122.32,28.9,25.0,63.0,14303.12,3488824.185185185
2021-02-26 09:00:00,65887.65,28.9,25.0,63.0,14073.86,3488850.2277777777
2021-02-26 10:00:00,66267.58,28.9,28.9,63.0,14589.47,3488876.2703703702
2021-02-26 11:00:00,68368.75,28.9,28.0,64.0,15837.41,3488902.3129629632
2021-02-26 12:00:00,72496.47,28.9,30.0,64.0,17142.77,3488928.355555556
2021-02-26 13:00:00,77109.72,30.0,30.0,66.0,17940.26,3488954.3981481483
2021-02-26 14:00:00,78785.68,32.0,34.0,66.0,18482.87,3488980.440740741
2021-02-26 15:00:00,78899.98,34.0,36.0,64.0,18451.79,3489006.4833333334
2021-02-26 16:00:00,78163.48,36.0,37.9,69.1,17524.23,3489032.525925926
2021-02-26 17:00:00,77393.46,39.9,39.0,75.0,16649.4,3489058.5685185185
2021-02-26 18:00:00,76287.07,43.0,39.9,80.1,16328.35,3489084.611111111
2021-02-26 19:00:00,75477.69,45.0,39.9,81.0,15421.66,3489110.653703704
2021-02-26 20:00:00,74868.02,46.0,39.9,81.0,15502.9,3489136.6962962965
2021-02-26 21:00:00,74087.18,46.9,39.9,81.0,15081.13,3489162.738888889
2021-02-26 22:00:00,73866.22,45.0,39.9,80.1,13798.92,3489188.7814814816
2021-02-26 23:00:00,74323.15,43.0,39.0,78.1,13124.28,3489214.824074074
2021-02-27 00:00:00,75546.77,42.1,37.9,75.0,13250.7,3489240.8666666667
2021-02-27 01:00:00,76821.54,41.0,36.0,73.0,13723.12,3489266.9092592592
2021-02-27 02:00:00,75799.15,39.9,35.1,70.0,14061.43,3489292.951851852
2021-02-27 03:00:00,73916.97,39.0,34.0,69.1,13986.03,3489318.9944444443
2021-02-27 04:00:00,71448.93,39.0,32.0,69.1,13640.79,3489345.0370370373
2021-02-27 05:00:00,68432.01,39.0,33.1,69.1,13089.62,3489371.07962963
2021-02-27 06:00:00,65509.79,39.0,34.0,68.0,12845.3,3489397.1222222224
2021-02-27 07:00:00,63430.03,39.9,33.1,68.0,12546.72,3489423.164814815
2021-02-27 08:00:00,62276.8,39.9,32.0,66.9,12159.58,3489449.2074074075
2021-02-27 09:00:00,61511.2,39.9,32.0,66.9,10561.85,3489475.25
2021-02-27 10:00:00,61223.88,41.0,30.9,66.0,9384.73,3489501.2925925925
2021-02-27 11:00:00,62016.98,42.1,30.0,68.0,8980.69,3489527.335185185
2021-02-27 12:00:00,63623.76,42.1,30.0,66.9,8130.9,3489553.377777778
2021-02-27 13:00:00,65770.03,41.0,28.0,66.9,7044.09,3489579.4203703706
2021-02-27 14:00:00,67401.21,43.0,30.0,70.0,6190.39,3489605.462962963
2021-02-27 15:00:00,68526.8,43.0,34.0,72.0,4780.93,3489631.5055555557
2021-02-27 16:00:00,68892.8,46.9,37.0,75.9,3077.03,3489657.548148148
2021-02-27 17:00:00,68468.33,48.9,39.0,79.0,1899.92,3489683.5907407408
2021-02-27 18:00:00,67586.67,52.0,43.0,78.1,1487.19,3489709.6333333333
2021-02-27 19:00:00,66805.03,54.0,45.0,78.1,1609.95,3489735.675925926
2021-02-27 20:00:00,65989.96,55.9,46.9,77.0,2089.84,3489761.718518519
2021-02-27 21:00:00,65451.45,55.0,46.0,79.0,4501.46,3489787.7611111114
2021-02-27 22:00:00,65981.08,54.0,45.0,79.0,7119.83,3489813.803703704
2021-02-27 23:00:00,67328.03,51.1,43.0,78.1,9875.15,3489839.8462962965
2021-02-28 00:00:00,69248.53,48.9,41.0,75.9,12049.83,3489865.888888889
2021-02-28 01:00:00,71352.69,48.0,39.9,73.9,13434.31,3489891.9314814815
2021-02-28 02:00:00,70645.81,46.9,39.9,72.0,13901.81,3489917.974074074
2021-02-28 03:00:00,69077.6,46.9,39.0,71.1,13810.11,3489944.0166666666
2021-02-28 04:00:00,67129.98,46.9,37.9,70.0,14141.93,3489970.059259259
2021-02-28 05:00:00,64944.79,46.9,37.9,70.0,14628.33,3489996.101851852
2021-02-28 06:00:00,62867.18,48.0,37.9,69.1,15034.9,3490022.1444444447
2021-02-28 07:00:00,60874.09,48.0,37.9,71.1,14747.81,3490048.187037037
2021-02-28 08:00:00,59687.0,48.0,37.9,72.0,13221.14,3490074.2296296298
2021-02-28 09:00:00,58661.08,50.0,37.9,73.0,12017.56,3490100.2722222223
2021-02-28 10:00:00,58579.01,50.0,37.0,73.0,11778.01,3490126.314814815
2021-02-28 11:00:00,58818.29,51.1,36.0,73.0,13017.24,3490152.3574074074
2021-02-28 12:00:00,59903.41,51.1,34.0,72.0,14656.19,3490178.4
2021-02-28 13:00:00,61393.72,53.1,33.1,72.0,16156.26,3490204.442592593
2021-02-28 14:00:00,63233.01,53.1,33.1,73.0,16864.35,3490230.4851851854
2021-02-28 15:00:00,65694.59,52.0,32.0,75.0,16937.5,3490256.527777778
2021-02-28 16:00:00,67395.23,54.0,32.0,77.0,17003.63,3490282.5703703705
2021-02-28 17:00:00,68246.17,57.9,30.0,80.1,17252.05,3490308.612962963
2021-02-28 18:00:00,68519.77,59.0,28.9,81.0,16798.49,3490334.6555555556
2021-02-28 19:00:00,68368.39,60.1,30.9,82.0,16531.82,3490360.698148148
2021-02-28 20:00:00,67903.95,61.0,30.9,82.0,16739.15,3490386.7407407407
2021-02-28 21:00:00,67756.61,60.1,32.0,81.0,16907.35,3490412.783333333
2021-02-28 22:00:00,68268.28,59.0,30.9,81.0,16997.14,3490438.825925926
2021-02-28 23:00:00,69346.2,57.9,28.0,79.0,16659.31,3490464.8685185187
2021-03-01 00:00:00,71470.9,57.0,25.0,77.0,15363.64,3490490.9111111113
2021-03-01 01:00:00,73459.72,52.0,21.9,75.9,14462.38,3490516.953703704
2021-03-01 02:00:00,72939.19,50.0,21.0,73.9,14376.9,3490542.9962962964
2021-03-01 03:00:00,71424.02,46.0,19.9,73.0,14171.49,3490569.038888889
2021-03-01 04:00:00,69120.06,39.9,19.9,72.0,13903.91,3490595.0814814814
2021-03-01 05:00:00,66439.15,39.0,21.0,72.0,13267.4,3490621.124074074
2021-03-01 06:00:00,64286.56,37.9,21.0,72.0,12235.78,3490647.166666667
2021-03-01 07:00:00,63298.5,37.0,21.0,72.0,11360.83,3490673.2092592595
2021-03-01 08:00:00,62790.99,36.0,21.0,73.0,10544.9,3490699.251851852
2021-03-01 09:00:00,62872.99,35.1,19.0,72.0,10281.4,3490725.2944444446
2021-03-01 10:00:00,63821.18,34.0,19.0,71.1,10606.5,3490751.337037037
2021-03-01 11:00:00,66242.56,33.1,17.1,71.1,11282.42,3490777.3796296297
2021-03-01 12:00:00,70982.07,32.0,15.1,71.1,11804.72,3490803.422222222
2021-03-01 13:00:00,76408.82,30.0,14.0,69.1,11781.4,3490829.4648148147
2021-03-01 14:00:00,78555.55,33.1,14.0,69.1,12852.88,3490855.5074074073
2021-03-01 15:00:00,78897.92,33.1,15.1,72.0,13004.57,3490881.5500000003
2021-03-01 16:00:00,78696.6,37.0,16.0,75.0,12282.91,3490907.592592593
2021-03-01 17:00:00,78003.52,39.0,18.0,75.0,10507.77,3490933.6351851854
2021-03-01 18:00:00,77294.78,42.1,19.0,77.0,8345.59,3490959.677777778
2021-03-01 19:00:00,76544.14,44.1,21.9,78.1,6726.44,3490985.7203703704
2021-03-01 20:00:00,75454.67,43.0,21.9,70.0,6009.92,3491011.762962963
2021-03-01 21:00:00,74214.4,42.1,24.1,68.0,5864.6,3491037.8055555555
2021-03-01 22:00:00,74007.51,39.9,24.1,64.9,6109.39,3491063.848148148
2021-03-01 23:00:00,74950.98,37.0,24.1,64.0,6466.19,3491089.890740741
2021-03-02 00:00:00,77790.61,34.0,23.0,62.1,7052.89,3491115.9333333336
2021-03-02 01:00:00,80787.18,32.0,19.9,61.0,7718.99,3491141.975925926
2021-03-02 02:00:00,80435.9,30.9,19.0,61.0,8169.34,3491168.0185185187
2021-03-02 03:00:00,78938.66,30.0,18.0,61.0,8522.09,3491194.061111111
2021-03-02 04:00:00,76287.55,28.9,18.0,61.0,8943.01,3491220.1037037037
2021-03-02 05:00:00,73376.11,28.0,16.0,62.1,9437.97,3491246.1462962963
2021-03-02 06:00:00,71217.77,26.1,17.1,63.0,10415.81,3491272.188888889
2021-03-02 07:00:00,69863.29,25.0,19.0,62.1,11758.36,3491298.2314814813
2021-03-02 08:00:00,69202.55,24.1,18.0,60.1,13100.88,3491324.2740740743
2021-03-02 09:00:00,69377.23,24.1,21.0,57.9,14114.22,3491350.316666667
2021-03-02 10:00:00,69822.6,24.1,21.9,57.9,14726.2,3491376.3592592594
2021-03-02 11:00:00,71955.26,24.1,24.1,55.9,15501.92,3491402.401851852
2021-03-02 12:00:00,76676.69,21.9,25.0,53.1,16309.88,3491428.4444444445
2021-03-02 13:00:00,81548.64,23.0,27.0,51.1,16797.15,3491454.487037037
2021-03-02 14:00:00,82723.53,26.1,28.9,50.0,16291.74,3491480.5296296296
2021-03-02 15:00:00,81828.29,28.9,32.0,50.0,16074.93,3491506.572222222
2021-03-02 16:00:00,80717.11,32.0,35.1,51.1,16419.39,3491532.614814815
2021-03-02 17:00:00,79726.19,36.0,37.9,51.1,16772.81,3491558.6574074076
2021-03-02 18:00:00,78454.14,39.0,41.0,50.0,16896.91,3491584.7
2021-03-02 19:00:00,77206.97,41.0,43.0,50.0,17379.18,3491610.7425925927
2021-03-02 20:00:00,76032.87,42.1,45.0,51.1,17489.7,3491636.7851851853
2021-03-02 21:00:00,74339.2,43.0,45.0,50.0,16304.47,3491662.827777778
2021-03-02 22:00:00,73195.21,44.1,46.0,50.0,15003.56,3491688.8703703703
2021-03-02 23:00:00,73879.64,42.1,46.9,50.0,14708.29,3491714.912962963
2021-03-03 00:00:00,76408.29,39.9,46.0,50.0,14805.72,3491740.9555555554
2021-03-03 01:00:00,80173.04,36.0,43.0,48.9,16098.44,3491766.9981481484
2021-03-03 02:00:00,80279.18,35.1,41.0,50.0,16096.57,3491793.040740741
2021-03-03 03:00:00,78666.04,35.1,41.0,48.9,15130.81,3491819.0833333335
2021-03-03 04:00:00,75795.16,30.9,39.0,48.0,14013.56,3491845.125925926
2021-03-03 05:00:00,72694.22,32.0,37.9,46.9,12598.92,3491871.1685185186
2021-03-03 06:00:00,70254.75,30.0,36.0,48.0,11539.37,3491897.211111111
2021-03-03 07:00:00,68979.76,30.0,33.1,46.9,10510.26,3491923.2537037036
2021-03-03 08:00:00,68195.89,30.0,30.9,46.0,10107.56,3491949.296296296
2021-03-03 09:00:00,68125.35,28.9,28.0,45.0,9186.73,3491975.338888889
2021-03-03 10:00:00,68929.8,30.0,27.0,45.0,7891.92,3492001.3814814817
2021-03-03 11:00:00,71183.01,32.0,27.0,46.0,6656.51,3492027.4240740743
2021-03-03 12:00:00,75787.49,30.0,28.0,45.0,5624.18,3492053.466666667
2021-03-03 13:00:00,80459.5,33.1,28.9,45.0,4916.29,3492079.5092592593
2021-03-03 14:00:00,81301.69,39.0,32.0,46.0,4088.23,3492105.551851852
2021-03-03 15:00:00,78836.45,45.0,36.0,48.0,2949.55,3492131.5944444444
2021-03-03 16:00:00,76350.86,50.0,39.0,50.0,1825.58,3492157.637037037
2021-03-03 17:00:00,74338.48,53.1,41.0,52.0,1199.83,3492183.67962963
2021-03-03 18:00:00,72771.13,55.9,44.1,54.0,908.54,3492209.7222222225
2021-03-03 19:00:00,71419.97,57.9,46.0,57.0,1119.29,3492235.764814815
2021-03-03 20:00:00,70119.07,60.1,46.9,59.0,1314.47,3492261.8074074076
2021-03-03 21:00:00,68923.17,61.0,46.9,60.1,1368.09,3492287.85
2021-03-03 22:00:00,68460.05,60.1,46.9,61.0,1674.58,3492313.8925925926
2021-03-03 23:00:00,68920.1,57.0,48.0,63.0,2103.56,3492339.935185185
2021-03-04 00:00:00,70874.59,50.0,45.0,61.0,2425.8,3492365.9777777777
2021-03-04 01:00:00,73926.92,48.0,44.1,57.9,3892.68,3492392.0203703702
2021-03-04 02:00:00,74185.72,46.9,41.0,54.0,5378.34,3492418.0629629632
2021-03-04 03:00:00,72997.09,45.0,41.0,54.0,6330.09,3492444.105555556
2021-03-04 04:00:00,70731.58,44.1,39.9,55.0,6992.81,3492470.1481481483
2021-03-04 05:00:00,67948.6,42.1,39.0,53.1,7577.33,3492496.190740741
2021-03-04 06:00:00,65924.11,39.9,36.0,51.1,7412.96,3492522.2333333334
2021-03-04 07:00:00,64777.36,37.9,32.0,48.9,6991.76,3492548.275925926
2021-03-04 08:00:00,64398.91,37.0,30.9,48.0,6850.97,3492574.3185185185
2021-03-04 09:00:00,64710.46,35.1,30.0,46.9,7183.39,3492600.361111111
2021-03-04 10:00:00,65691.28,34.0,30.0,48.0,7577.82,3492626.403703704
2021-03-04 11:00:00,68438.12,33.1,32.0,46.9,8357.94,3492652.4462962965
2021-03-04 12:00:00,73469.33,33.1,30.9,48.9,9241.85,3492678.488888889
2021-03-04 13:00:00,78944.05,34.0,32.0,50.0,10292.95,3492704.5314814816
2021-03-04 14:00:00,80259.69,37.0,33.1,55.0,12039.26,3492730.574074074
2021-03-04 15:00:00,78785.15,39.9,35.1,57.9,12452.04,3492756.6166666667
2021-03-04 16:00:00,76566.53,45.0,37.9,61.0,10390.92,3492782.6592592592
2021-03-04 17:00:00,74566.92,46.9,39.0,63.0,8825.66,3492808.701851852
2021-03-04 18:00:00,73053.27,46.9,42.1,64.0,8772.44,3492834.7444444443
2021-03-04 19:00:00,72017.41,48.0,43.0,64.9,9071.82,3492860.7870370373
2021-03-04 20:00:00,71165.17,48.9,44.1,66.9,9377.41,3492886.82962963
2021-03-04 21:00:00,70099.12,48.0,45.0,68.0,9662.44,3492912.8722222224
2021-03-04 22:00:00,69830.17,46.9,46.0,68.0,10013.29,3492938.914814815
2021-03-04 23:00:00,70402.65,45.0,44.1,69.1,10524.97,3492964.9574074075
2021-03-05 00:00:00,72382.44,41.0,42.1,66.9,11058.46,3492991.0
2021-03-05 01:00:00,75746.34,37.9,41.0,60.1,12149.22,3493017.0425925925
2021-03-05 02:00:00,75735.72,36.0,39.0,60.1,12765.88,3493043.085185185
2021-03-05 03:00:00,74317.05,33.1,37.9,57.0,12506.03,3493069.127777778
2021-03-05 04:00:00,71961.64,32.0,37.9,55.9,12517.0,3493095.1703703706
2021-03-05 05:00:00,69082.06,30.0,37.0,55.9,12722.45,3493121.212962963
2021-03-05 06:00:00,66925.71,28.0,36.0,53.1,12810.77,3493147.2555555557
2021-03-05 07:00:00,65797.59,27.0,36.0,53.1,12674.65,3493173.298148148
2021-03-05 08:00:00,65005.4,26.1,36.0,51.1,10980.23,3493199.3407407408
2021-03-05 09:00:00,65072.66,25.0,35.1,51.1,9331.86,3493225.3833333333
2021-03-05 10:00:00,65784.14,25.0,35.1,51.1,7666.34,3493251.425925926
2021-03-05 11:00:00,68012.39,25.0,35.1,51.1,6862.85,3493277.468518519
2021-03-05 12:00:00,72534.26,24.1,35.1,52.0,6409.04,3493303.5111111114
2021-03-05 13:00:00,77384.56,27.0,34.0,51.1,5650.83,3493329.553703704
2021-03-05 14:00:00,78762.32,30.0,35.1,57.9,4847.3,3493355.5962962965
2021-03-05 15:00:00,78230.19,34.0,36.0,61.0,3823.07,3493381.638888889
2021-03-05 16:00:00,76963.26,39.0,37.0,63.0,3026.5,3493407.6814814815
2021-03-05 17:00:00,75562.29,39.9,39.0,66.0,2560.29,3493433.724074074
2021-03-05 18:00:00,74105.2,45.0,39.9,71.1,2844.33,3493459.7666666666
2021-03-05 19:00:00,72622.1,46.0,42.1,69.1,3013.64,3493485.809259259
2021-03-05 20:00:00,72023.07,48.0,45.0,70.0,3063.84,3493511.851851852
2021-03-05 21:00:00,69569.6,48.0,46.0,70.0,3119.48,3493537.8944444447
2021-03-05 22:00:00,69313.18,46.9,45.0,68.0,3327.0,3493563.937037037
2021-03-05 23:00:00,70391.33,45.0,44.1,66.0,3358.03,3493589.9796296298
2021-03-06 00:00:00,72357.4,39.9,39.9,66.0,3696.31,3493616.0222222223
2021-03-06 01:00:00,74615.92,37.9,37.9,66.0,5100.66,3493642.064814815
2021-03-06 02:00:00,74371.18,36.0,36.0,64.9,6981.47,3493668.1074074074
2021-03-06 03:00:00,73074.07,34.0,34.0,64.0,7688.32,3493694.15
2021-03-06 04:00:00,70918.26,34.0,35.1,61.0,7934.77,3493720.192592593
2021-03-06 05:00:00,68250.41,33.1,33.1,61.0,7624.24,3493746.2351851854
2021-03-06 06:00:00,65948.96,33.1,30.9,60.1,7240.78,3493772.277777778
2021-03-06 07:00:00,64530.68,32.0,28.9,60.1,7083.19,3493798.3203703705
2021-03-06 08:00:00,63809.62,30.0,27.0,59.0,6848.32,3493824.362962963
2021-03-06 09:00:00,63537.95,28.9,28.0,57.9,6557.42,3493850.4055555556
2021-03-06 10:00:00,63767.5,27.0,26.1,55.9,6275.96,3493876.448148148
2021-03-06 11:00:00,64932.36,27.0,26.1,55.9,5970.77,3493902.4907407407
2021-03-06 12:00:00,67053.3,25.0,28.0,55.0,6022.27,3493928.533333333
2021-03-06 13:00:00,69384.35,27.0,28.9,55.0,6131.31,3493954.575925926
2021-03-06 14:00:00,70446.56,34.0,30.0,55.9,6455.2,3493980.6185185187
2021-03-06 15:00:00,70589.01,37.0,34.0,57.9,6309.54,3494006.6611111113
2021-03-06 16:00:00,69745.44,39.9,37.9,59.0,5684.72,3494032.703703704
2021-03-06 17:00:00,68131.09,43.0,41.0,61.0,5755.92,3494058.7462962964
2021-03-06 18:00:00,66683.5,45.0,44.1,63.0,6611.13,3494084.788888889
2021-03-06 19:00:00,65253.26,46.9,46.0,64.9,7232.69,3494110.8314814814
2021-03-06 20:00:00,63739.0,48.0,46.9,66.9,7559.19,3494136.874074074
2021-03-06 21:00:00,62883.93,46.9,46.9,68.0,8080.68,3494162.916666667
2021-03-06 22:00:00,63009.29,46.9,46.9,68.0,9005.06,3494188.9592592595
2021-03-06 23:00:00,64101.83,46.0,46.0,68.0,9842.52,3494215.001851852
2021-03-07 00:00:00,66250.95,42.1,43.0,64.9,11235.71,3494241.0444444446
2021-03-07 01:00:00,69420.52,42.1,39.9,64.0,13067.22,3494267.087037037
2021-03-07 02:00:00,69922.35,43.0,37.9,62.1,13640.87,3494293.1296296297
2021-03-07 03:00:00,69189.65,39.0,36.0,60.1,13284.42,3494319.172222222
2021-03-07 04:00:00,67662.76,35.1,35.1,59.0,13422.95,3494345.2148148147
2021-03-07 05:00:00,65596.1,33.1,34.0,57.9,13604.37,3494371.2574074073
2021-03-07 06:00:00,63901.87,34.0,35.1,57.0,13896.04,3494397.3000000003
2021-03-07 07:00:00,62939.26,32.0,34.0,55.9,13687.12,3494423.342592593
2021-03-07 08:00:00,62677.35,30.9,32.0,55.0,14529.1,3494449.3851851854
2021-03-07 09:00:00,62490.48,28.9,35.1,54.0,13999.82,3494475.427777778
2021-03-07 10:00:00,62958.99,28.9,34.0,53.1,13873.37,3494501.4703703704
2021-03-07 11:00:00,64043.35,26.1,34.0,52.0,13584.43,3494527.512962963
2021-03-07 12:00:00,65910.33,27.0,35.1,52.0,13135.65,3494553.5555555555
2021-03-07 13:00:00,67584.84,28.9,35.1,52.0,13149.68,3494579.598148148
2021-03-07 14:00:00,68664.3,32.0,37.9,53.1,12936.1,3494605.640740741
2021-03-07 15:00:00,68422.75,35.1,39.9,55.9,12859.27,3494631.6833333336
2021-03-07 16:00:00,67455.63,39.0,43.0,57.0,12657.67,3494657.725925926
2021-03-07 17:00:00,65935.02,42.1,45.0,60.1,12599.23,3494683.7685185187
2021-03-07 18:00:00,64790.43,45.0,48.9,62.1,13166.36,3494709.811111111
2021-03-07 19:00:00,63516.07,46.9,51.1,64.0,13407.9,3494735.8537037037
2021-03-07 20:00:00,62234.35,48.9,55.0,66.0,13650.45,3494761.8962962963
2021-03-07 21:00:00,61625.89,48.9,57.9,66.0,13678.19,3494787.938888889
2021-03-07 22:00:00,62010.83,50.0,61.0,66.0,13587.55,3494813.9814814813
2021-03-07 23:00:00,63568.26,48.9,61.0,66.0,13636.35,3494840.0240740743
2021-03-08 00:00:00,66109.61,46.0,59.0,64.0,13626.06,3494866.066666667
2021-03-08 01:00:00,69607.87,44.1,55.0,60.1,13797.14,3494892.1092592594
2021-03-08 02:00:00,70138.23,39.9,53.1,57.0,14044.3,3494918.151851852
2021-03-08 03:00:00,68844.21,39.9,51.1,55.0,14054.43,3494944.1944444445
2021-03-08 04:00:00,66997.62,37.9,48.9,54.0,14078.55,3494970.237037037
2021-03-08 05:00:00,64494.5,37.0,43.0,51.1,14156.2,3494996.2796296296
2021-03-08 06:00:00,62732.72,37.0,42.1,48.0,14026.89,3495022.322222222
2021-03-08 07:00:00,61803.32,37.0,37.9,45.0,13627.79,3495048.364814815
2021-03-08 08:00:00,61730.05,35.1,43.0,45.0,14283.22,3495074.4074074076
2021-03-08 09:00:00,61996.08,35.1,39.9,45.0,13521.0,3495100.45
2021-03-08 10:00:00,63168.32,32.0,39.9,45.0,13798.16,3495126.4925925927
2021-03-08 11:00:00,65943.35,33.1,39.0,43.0,13243.34,3495152.5351851853
2021-03-08 12:00:00,71115.85,34.0,37.9,44.1,12435.93,3495178.577777778
2021-03-08 13:00:00,76530.28,37.0,34.0,52.0,12106.54,3495204.6203703703
2021-03-08 14:00:00,77825.75,44.1,37.9,57.9,11732.11,3495230.662962963
2021-03-08 15:00:00,75758.25,53.1,45.0,61.0,9585.86,3495256.7055555554
2021-03-08 16:00:00,73734.66,57.0,48.9,63.0,7608.42,3495282.7481481484
2021-03-08 17:00:00,72194.63,60.1,52.0,66.9,7334.71,3495308.790740741
